NO_OF_FRAMES	24000
NO_OF_CAMERAS	18
NO_OF_MARKERS	1
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-11-11, 09:16:52.722	2649.02526600
DATA_INCLUDED	3D
MARKER_NAMES	marker
TRAJECTORY_TYPES	Measured
Frame	Time	marker X	marker Y	marker Z	
21806	109.02500	-846.762	-357.513	851.742
21807	109.03000	-843.240	-353.620	851.687
21808	109.03500	-839.699	-349.775	851.535
21809	109.04000	-836.184	-345.893	851.356
21810	109.04500	-832.765	-341.995	851.095
21811	109.05000	-829.463	-338.054	850.840
21812	109.05500	-826.256	-334.143	850.568
21813	109.06000	-823.108	-330.261	850.254
21814	109.06500	-820.022	-326.430	849.938
21815	109.07000	-816.913	-322.673	849.569
21816	109.07500	-813.757	-318.899	849.085
21817	109.08000	-810.565	-315.124	848.485
21818	109.08500	-807.216	-311.245	847.693
21819	109.09000	-803.740	-307.341	846.783
21820	109.09500	-800.086	-303.362	845.718
21821	109.10000	-796.191	-299.344	844.467
21822	109.10500	-792.111	-295.238	843.048
21823	109.11000	-787.870	-291.197	841.441
21824	109.11500	-783.500	-287.192	839.767
21825	109.12000	-779.059	-283.166	837.959
21826	109.12500	-774.543	-279.159	836.029
21827	109.13000	-770.056	-275.131	834.063
21828	109.13500	-765.601	-271.077	832.045
21829	109.14000	-761.244	-267.021	830.021
21830	109.14500	-756.938	-263.007	827.989
21831	109.15000	-752.733	-258.953	826.002
21832	109.15500	-748.526	-254.896	824.048
21833	109.16000	-744.291	-250.844	822.143
21834	109.16500	-740.008	-246.778	820.285
21835	109.17000	-735.578	-242.688	818.507
21836	109.17500	-730.969	-238.542	816.719
21837	109.18000	-726.116	-234.377	814.996
21838	109.18500	-720.998	-230.177	813.261
21839	109.19000	-715.600	-225.968	811.537
21840	109.19500	-709.914	-221.727	809.774
21841	109.20000	-703.964	-217.478	807.988
21842	109.20500	-697.968	-213.228	806.191
21843	109.21000	-691.650	-208.969	804.292
21844	109.21500	-685.178	-204.717	802.330
21845	109.22000	-678.663	-200.463	800.352
21846	109.22500	-672.125	-196.229	798.303
21847	109.23000	-665.594	-191.998	796.191
21848	109.23500	-659.096	-187.769	793.965
21849	109.24000	-652.689	-183.552	791.769
21850	109.24500	-646.384	-179.300	789.557
21851	109.25000	-640.167	-175.085	787.245
21852	109.25500	-634.023	-170.820	784.907
21853	109.26000	-627.941	-166.574	782.491
21854	109.26500	-621.849	-162.376	780.125
21855	109.27000	-615.687	-158.120	777.677
21856	109.27500	-609.430	-153.851	775.186
21857	109.28000	-603.017	-149.529	772.585
21858	109.28500	-596.432	-145.171	769.971
21859	109.29000	-589.610	-140.790	767.298
21860	109.29500	-582.546	-136.397	764.600
21861	109.30000	-575.266	-131.990	761.848
21862	109.30500	-567.792	-127.622	759.052
21863	109.31000	-560.146	-123.238	756.223
21864	109.31500	-552.404	-118.882	753.363
21865	109.32000	-544.605	-114.457	750.402
21866	109.32500	-536.772	-110.044	747.387
21867	109.33000	-528.909	-105.595	744.363
21868	109.33500	-521.103	-101.072	741.288
21869	109.34000	-513.330	-96.549	738.283
21870	109.34500	-505.584	-91.976	735.237
21871	109.35000	-497.871	-87.376	732.269
21872	109.35500	-490.184	-82.808	729.440
21873	109.36000	-482.513	-78.242	726.652
21874	109.36500	-474.841	-73.663	723.967
21875	109.37000	-467.067	-69.044	721.443
21876	109.37500	-459.234	-64.359	719.058
21877	109.38000	-451.265	-59.657	716.749
21878	109.38500	-443.073	-54.912	714.614
21879	109.39000	-434.750	-50.188	712.540
21880	109.39500	-426.166	-45.447	710.610
21881	109.40000	-417.381	-40.758	708.658
21882	109.40500	-408.381	-36.023	706.721
21883	109.41000	-399.207	-31.251	704.813
21884	109.41500	-389.867	-26.438	702.840
21885	109.42000	-380.377	-21.583	700.770
21886	109.42500	-370.775	-16.687	698.733
21887	109.43000	-361.119	-11.801	696.575
21888	109.43500	-351.463	-6.908	694.483
21889	109.44000	-341.858	-2.049	692.369
21890	109.44500	-332.378	2.819	690.342
21891	109.45000	-323.013	7.677	688.395
21892	109.45500	-313.849	12.570	686.572
21893	109.46000	-304.870	17.492	684.961
21894	109.46500	-296.067	22.413	683.534
21895	109.47000	-287.406	27.348	682.341
21896	109.47500	-278.933	32.269	681.403
21897	109.48000	-270.610	37.188	680.708
21898	109.48500	-262.280	42.071	680.270
21899	109.49000	-253.876	46.968	680.018
21900	109.49500	-245.442	51.811	679.954
21901	109.50000	-236.802	56.685	680.047
21902	109.50500	-227.982	61.528	680.221
21903	109.51000	-218.908	66.351	680.417
21904	109.51500	-209.518	71.087	680.595
21905	109.52000	-199.933	75.789	680.707
21906	109.52500	-190.133	80.457	680.727
21907	109.53000	-180.184	85.111	680.632
21908	109.53500	-170.163	89.720	680.425
21909	109.54000	-160.125	94.332	680.144
21910	109.54500	-150.111	98.912	679.820
21911	109.55000	-140.213	103.496	679.460
21912	109.55500	-130.496	108.033	679.199
21913	109.56000	-121.041	112.577	679.120
21914	109.56500	-111.948	117.122	679.260
21915	109.57000	-103.196	121.639	679.669
21916	109.57500	-94.796	126.151	680.397
21917	109.58000	-86.769	130.670	681.484
21918	109.58500	-79.004	135.135	682.867
21919	109.59000	-71.468	139.521	684.592
21920	109.59500	-64.052	143.962	686.558
21921	109.60000	-56.722	148.328	688.731
21922	109.60500	-49.334	152.646	690.995
21923	109.61000	-41.746	156.918	693.331
21924	109.61500	-33.958	161.142	695.620
21925	109.62000	-25.934	165.314	697.858
21926	109.62500	-17.644	169.369	699.979
21927	109.63000	-9.052	173.423	701.924
21928	109.63500	-0.278	177.405	703.764
21929	109.64000	8.731	181.370	705.441
21930	109.64500	17.771	185.289	707.044
21931	109.65000	26.926	189.207	708.578
21932	109.65500	36.009	193.138	710.105
21933	109.66000	45.041	197.029	711.761
21934	109.66500	53.861	200.914	713.581
21935	109.67000	62.456	204.755	715.630
21936	109.67500	70.810	208.613	718.002
21937	109.68000	78.847	212.380	720.670
21938	109.68500	86.602	216.127	723.676
21939	109.69000	94.127	219.829	726.931
21940	109.69500	101.482	223.505	730.484
21941	109.70000	108.864	227.158	734.258
21942	109.70500	116.259	230.787	738.143
21943	109.71000	123.707	234.279	742.142
21944	109.71500	131.370	237.711	746.140
21945	109.72000	139.277	241.057	750.097
21946	109.72500	147.420	244.305	753.942
21947	109.73000	155.828	247.474	757.598
21948	109.73500	164.480	250.592	761.042
21949	109.74000	173.268	253.659	764.326
21950	109.74500	182.189	256.673	767.433
21951	109.75000	191.165	259.598	770.360
21952	109.75500	200.079	262.469	773.197
21953	109.76000	208.981	265.259	775.927
21954	109.76500	217.715	267.990	778.546
21955	109.77000	226.229	270.683	781.171
21956	109.77500	234.486	273.347	783.870
21957	109.78000	242.454	275.998	786.506
21958	109.78500	250.155	278.647	789.247
21959	109.79000	257.606	281.248	791.983
21960	109.79500	264.791	283.848	794.815
21961	109.80000	271.892	286.442	797.639
21962	109.80500	278.970	288.972	800.400
21963	109.81000	286.030	291.521	803.235
21964	109.81500	293.251	293.985	805.976
21965	109.82000	300.675	296.378	808.675
21966	109.82500	308.246	298.675	811.295
21967	109.83000	316.125	300.918	813.945
21968	109.83500	324.210	303.036	816.564
21969	109.84000	332.533	305.033	819.206
21970	109.84500	341.068	306.939	821.919
21971	109.85000	349.686	308.771	824.755
21972	109.85500	358.363	310.409	827.699
21973	109.86000	367.028	311.985	830.664
21974	109.86500	375.736	313.412	833.789
21975	109.87000	384.319	314.777	836.973
21976	109.87500	392.763	316.153	840.216
21977	109.88000	401.019	317.509	843.538
21978	109.88500	409.115	318.853	846.903
21979	109.89000	417.045	320.237	850.318
21980	109.89500	424.778	321.663	853.837
21981	109.90000	432.291	323.037	857.372
21982	109.90500	439.741	324.397	860.964
21983	109.91000	447.147	325.753	864.652
21984	109.91500	454.498	327.000	868.402
21985	109.92000	461.813	328.247	872.268
21986	109.92500	469.189	329.372	876.229
21987	109.93000	476.526	330.452	880.352
21988	109.93500	483.882	331.413	884.541
21989	109.94000	491.288	332.259	888.879
21990	109.94500	498.702	333.058	893.272
21991	109.95000	506.093	333.752	897.806
21992	109.95500	513.431	334.382	902.375
21993	109.96000	520.763	334.953	907.016
21994	109.96500	528.117	335.467	911.681
21995	109.97000	535.323	335.937	916.332
21996	109.97500	542.557	336.391	920.965
21997	109.98000	549.745	336.790	925.563
21998	109.98500	556.884	337.169	930.115
21999	109.99000	563.970	337.500	934.555
22000	109.99500	571.042	337.826	938.996
22001	110.00000	578.004	338.110	943.310
22002	110.00500	585.000	338.364	947.609
22003	110.01000	591.924	338.621	951.835
22004	110.01500	598.840	338.837	956.034
22005	110.02000	605.779	339.039	960.276
22006	110.02500	612.607	339.218	964.588
22007	110.03000	619.552	339.319	968.966
22008	110.03500	626.357	339.334	973.462
22009	110.04000	633.190	339.286	978.060
22010	110.04500	639.968	339.161	982.841
22011	110.05000	646.711	338.900	987.804
22012	110.05500	653.415	338.585	992.885
22013	110.06000	660.102	338.168	998.106
22014	110.06500	666.674	337.703	1003.412
22015	110.07000	673.216	337.150	1008.803
22016	110.07500	679.666	336.555	1014.252
22017	110.08000	686.127	335.881	1019.731
22018	110.08500	692.477	335.185	1025.147
22019	110.09000	698.895	334.465	1030.539
22020	110.09500	705.206	333.729	1035.936
22021	110.10000	711.585	332.941	1041.297
22022	110.10500	717.916	332.144	1046.589
22023	110.11000	724.197	331.244	1051.879
22024	110.11500	730.394	330.344	1057.157
22025	110.12000	736.482	329.381	1062.502
22026	110.12500	742.487	328.383	1067.871
22027	110.13000	748.337	327.351	1073.287
22028	110.13500	754.061	326.251	1078.757
22029	110.14000	759.578	325.130	1084.334
22030	110.14500	764.934	323.928	1089.972
22031	110.15000	770.126	322.746	1095.694
22032	110.15500	775.112	321.538	1101.455
22033	110.16000	779.939	320.248	1107.263
22034	110.16500	784.694	318.972	1113.109
22035	110.17000	789.299	317.678	1118.946
22036	110.17500	793.762	316.328	1124.788
22037	110.18000	798.198	314.961	1130.554
22038	110.18500	802.604	313.606	1136.358
22039	110.19000	807.091	312.196	1142.081
22040	110.19500	811.519	310.772	1147.818
22041	110.20000	815.985	309.337	1153.556
22042	110.20500	820.467	307.773	1159.287
22043	110.21000	824.971	306.166	1165.099
22044	110.21500	829.462	304.465	1170.975
22045	110.22000	833.879	302.687	1176.914
22046	110.22500	838.214	300.882	1182.958
22047	110.23000	842.449	299.013	1189.098
22048	110.23500	846.648	297.088	1195.350
22049	110.24000	850.672	295.162	1201.715
22050	110.24500	854.581	293.190	1208.182
22051	110.25000	858.360	291.202	1214.728
22052	110.25500	861.995	289.211	1221.340
22053	110.26000	865.523	287.224	1228.015
22054	110.26500	868.959	285.178	1234.744
22055	110.27000	872.343	283.154	1241.445
22056	110.27500	875.624	281.109	1248.201
22057	110.28000	878.898	279.085	1254.980
22058	110.28500	882.120	276.960	1261.810
22059	110.29000	885.275	274.841	1268.648
22060	110.29500	888.362	272.642	1275.534
22061	110.30000	891.392	270.446	1282.432
22062	110.30500	894.286	268.160	1289.353
22063	110.31000	897.103	265.857	1296.367
22064	110.31500	899.832	263.506	1303.389
22065	110.32000	902.392	261.119	1310.351
22066	110.32500	904.844	258.747	1317.351
22067	110.33000	907.129	256.333	1324.302
22068	110.33500	909.313	253.947	1331.182
22069	110.34000	911.359	251.554	1337.982
22070	110.34500	913.256	249.204	1344.684
22071	110.35000	915.026	246.882	1351.327
22072	110.35500	916.660	244.561	1357.820
22073	110.36000	918.152	242.321	1364.255
22074	110.36500	919.515	240.052	1370.603
22075	110.37000	920.819	237.784	1376.888
22076	110.37500	921.960	235.539	1383.113
22077	110.38000	923.041	233.268	1389.315
22078	110.38500	924.005	230.982	1395.506
22079	110.39000	924.822	228.677	1401.669
22080	110.39500	925.494	226.312	1407.833
22081	110.40000	926.019	223.915	1413.957
22082	110.40500	926.368	221.493	1420.094
22083	110.41000	926.590	219.090	1426.188
22084	110.41500	926.663	216.676	1432.222
22085	110.42000	926.538	214.235	1438.213
22086	110.42500	926.280	211.818	1444.146
22087	110.43000	925.888	209.404	1449.998
22088	110.43500	925.360	206.978	1455.736
22089	110.44000	924.731	204.569	1461.442
22090	110.44500	924.009	202.134	1467.012
22091	110.45000	923.240	199.715	1472.485
22092	110.45500	922.373	197.264	1477.897
22093	110.46000	921.482	194.782	1483.200
22094	110.46500	920.528	192.268	1488.442
22095	110.47000	919.498	189.757	1493.601
22096	110.47500	918.361	187.152	1498.695
22097	110.48000	917.175	184.543	1503.724
22098	110.48500	915.858	181.928	1508.681
22099	110.49000	914.407	179.288	1513.566
22100	110.49500	912.893	176.635	1518.360
22101	110.50000	911.192	174.014	1523.130
22102	110.50500	909.390	171.352	1527.769
22103	110.51000	907.411	168.714	1532.398
22104	110.51500	905.281	166.027	1536.877
22105	110.52000	902.999	163.374	1541.267
22106	110.52500	900.602	160.722	1545.641
22107	110.53000	898.048	158.069	1549.805
22108	110.53500	895.294	155.459	1553.885
22109	110.54000	892.406	152.850	1557.824
22110	110.54500	889.358	150.246	1561.578
22111	110.55000	886.165	147.701	1565.211
22112	110.55500	882.822	145.193	1568.653
22113	110.56000	879.334	142.672	1571.946
22114	110.56500	875.698	140.220	1575.103
22115	110.57000	871.998	137.791	1578.108
22116	110.57500	868.143	135.381	1580.988
22117	110.58000	864.222	132.975	1583.768
22118	110.58500	860.211	130.527	1586.443
22119	110.59000	856.165	128.083	1589.049
22120	110.59500	852.093	125.579	1591.590
22121	110.60000	847.973	123.071	1594.051
22122	110.60500	843.855	120.497	1596.494
22123	110.61000	839.792	117.877	1598.823
22124	110.61500	835.665	115.183	1601.103
22125	110.62000	831.623	112.448	1603.299
22126	110.62500	827.499	109.690	1605.421
22127	110.63000	823.354	106.934	1607.432
22128	110.63500	819.178	104.178	1609.312
22129	110.64000	814.922	101.403	1611.022
22130	110.64500	810.524	98.692	1612.517
22131	110.65000	805.984	96.012	1613.848
22132	110.65500	801.338	93.458	1614.934
22133	110.66000	796.532	90.969	1615.834
22134	110.66500	791.533	88.581	1616.476
22135	110.67000	786.347	86.295	1616.914
22136	110.67500	780.963	84.063	1617.174
22137	110.68000	775.353	81.874	1617.205
22138	110.68500	769.606	79.723	1617.059
22139	110.69000	763.680	77.624	1616.763
22140	110.69500	757.639	75.552	1616.331
22141	110.70000	751.474	73.513	1615.788
22142	110.70500	745.275	71.465	1615.163
22143	110.71000	739.039	69.401	1614.476
22144	110.71500	732.754	67.303	1613.752
22145	110.72000	726.517	65.112	1613.018
22146	110.72500	720.272	62.848	1612.277
22147	110.73000	714.052	60.518	1611.510
22148	110.73500	707.926	58.079	1610.721
22149	110.74000	701.822	55.585	1609.896
22150	110.74500	695.771	53.077	1608.991
22151	110.75000	689.739	50.538	1608.010
22152	110.75500	683.681	48.013	1606.897
22153	110.76000	677.664	45.508	1605.629
22154	110.76500	671.555	43.045	1604.193
22155	110.77000	665.422	40.627	1602.562
22156	110.77500	659.200	38.284	1600.708
22157	110.78000	652.811	35.991	1598.672
22158	110.78500	646.261	33.761	1596.397
22159	110.79000	639.551	31.612	1593.914
22160	110.79500	632.630	29.517	1591.221
22161	110.80000	625.506	27.470	1588.315
22162	110.80500	618.191	25.516	1585.223
22163	110.81000	610.740	23.613	1581.987
22164	110.81500	603.132	21.725	1578.660
22165	110.82000	595.458	19.855	1575.224
22166	110.82500	587.794	17.960	1571.786
22167	110.83000	580.056	16.000	1568.281
22168	110.83500	572.381	13.957	1564.778
22169	110.84000	564.767	11.792	1561.232
22170	110.84500	557.172	9.527	1557.664
22171	110.85000	549.629	7.238	1553.967
22172	110.85500	542.119	4.918	1550.201
22173	110.86000	534.673	2.606	1546.305
22174	110.86500	527.194	0.315	1542.255
22175	110.87000	519.740	-1.928	1538.019
22176	110.87500	512.271	-4.120	1533.544
22177	110.88000	504.776	-6.246	1528.860
22178	110.88500	497.202	-8.355	1523.973
22179	110.89000	489.532	-10.406	1518.858
22180	110.89500	481.846	-12.366	1513.474
22181	110.90000	473.977	-14.312	1507.904
22182	110.90500	466.078	-16.169	1502.152
22183	110.91000	458.090	-17.992	1496.232
22184	110.91500	449.990	-19.760	1490.240
22185	110.92000	441.850	-21.485	1484.175
22186	110.92500	433.663	-23.266	1478.136
22187	110.93000	425.471	-25.095	1472.055
22188	110.93500	417.243	-27.004	1466.074
22189	110.94000	409.068	-28.989	1460.125
22190	110.94500	400.890	-31.041	1454.229
22191	110.95000	392.753	-33.178	1448.334
22192	110.95500	384.587	-35.318	1442.496
22193	110.96000	376.422	-37.510	1436.663
22194	110.96500	368.219	-39.717	1430.737
22195	110.97000	360.015	-41.910	1424.744
22196	110.97500	351.741	-44.081	1418.642
22197	110.98000	343.430	-46.241	1412.351
22198	110.98500	335.060	-48.370	1405.885
22199	110.99000	326.592	-50.429	1399.224
22200	110.99500	318.104	-52.412	1392.405
22201	111.00000	309.512	-54.361	1385.414
22202	111.00500	300.851	-56.274	1378.330
22203	111.01000	292.165	-58.159	1371.116
22204	111.01500	283.360	-60.072	1363.868
22205	111.02000	274.482	-62.009	1356.589
22206	111.02500	265.555	-63.967	1349.290
22207	111.03000	256.526	-65.955	1342.074
22208	111.03500	247.392	-67.955	1334.900
22209	111.04000	238.131	-69.994	1327.776
22210	111.04500	228.746	-72.087	1320.734
22211	111.05000	219.239	-74.208	1313.699
22212	111.05500	209.576	-76.369	1306.717
22213	111.06000	199.762	-78.546	1299.726
22214	111.06500	189.776	-80.719	1292.733
22215	111.07000	179.683	-82.954	1285.664
22216	111.07500	169.413	-85.167	1278.496
22217	111.08000	159.069	-87.364	1271.227
22218	111.08500	148.576	-89.514	1263.858
22219	111.09000	138.028	-91.641	1256.298
22220	111.09500	127.441	-93.786	1248.616
22221	111.10000	116.813	-95.864	1240.794
22222	111.10500	106.236	-97.936	1232.841
22223	111.11000	95.683	-100.022	1224.816
22224	111.11500	85.098	-102.132	1216.682
22225	111.12000	74.627	-104.210	1208.509
22226	111.12500	64.202	-106.358	1200.323
22227	111.13000	53.742	-108.503	1192.109
22228	111.13500	43.320	-110.669	1183.873
22229	111.14000	32.896	-112.832	1175.649
22230	111.14500	22.422	-114.981	1167.415
22231	111.15000	11.880	-117.179	1159.190
22232	111.15500	1.241	-119.391	1150.967
22233	111.16000	-9.476	-121.623	1142.654
22234	111.16500	-20.324	-123.915	1134.316
22235	111.17000	-31.308	-126.238	1125.917
22236	111.17500	-42.414	-128.572	1117.405
22237	111.18000	-53.705	-130.910	1108.791
22238	111.18500	-65.079	-133.240	1100.090
22239	111.19000	-76.502	-135.541	1091.299
22240	111.19500	-88.057	-137.855	1082.458
22241	111.20000	-99.541	-140.172	1073.528
22242	111.20500	-111.072	-142.506	1064.584
22243	111.21000	-122.546	-144.863	1055.709
22244	111.21500	-133.899	-147.192	1046.818
22245	111.22000	-145.115	-149.582	1038.051
22246	111.22500	-156.238	-151.996	1029.362
22247	111.23000	-167.175	-154.367	1020.881
22248	111.23500	-177.935	-156.746	1012.533
22249	111.24000	-188.510	-159.168	1004.367
22250	111.24500	-198.971	-161.536	996.426
22251	111.25000	-209.302	-163.951	988.633
22252	111.25500	-219.514	-166.382	981.049
22253	111.26000	-229.663	-168.791	973.664
22254	111.26500	-239.760	-171.191	966.423
22255	111.27000	-249.811	-173.594	959.358
22256	111.27500	-259.907	-175.995	952.406
22257	111.28000	-270.050	-178.447	945.599
22258	111.28500	-280.271	-180.893	938.909
22259	111.29000	-290.592	-183.415	932.348
